,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109
Feature_247,-0.0009534801362124747,-0.009337935667904348,-0.02069718427103659,0.04302975711800115,0.2887174756363783,-0.08224813943333846,0.0358015496421046,0.015082256885262808,0.0021648639793262706,-0.02510631765873772,0.004467531266371287,0.003835714714748764,-0.003798984417510377,0.008288466618255325,0.015022176041185262,-0.017348119129389755,-0.007477061166329317,0.005412345529559631,-0.004772398655566687,0.0026402268682757636,0.00017062334672865876,0.0019761800498191645,0.002722273368952287,-0.0030625551831009214,-0.0006963210575855585,-0.009999928430728031,-0.0016157789138653185,-0.0034889587590855677,-0.002218412373076059,-0.00556255231962237,0.001979804006195356,0.007200403381055763,0.0015280183352182862,0.006657040722937997,-0.0028793635374460345,-0.009999719783836812,-0.006673970745320548,0.0004885928095220014,-0.002060433176506689,0.005603126092476327,0.0005882570025096895,0.007473886862884865,-0.005049813504861812,-0.00721849486980488,-0.0018002208252734103,-0.005676546876173192,-0.007865801009067445,0.002747479642121707,0.006720767574745739,0.0019062767755358818,0.00834302634305108,-0.005358333680946399,0.009239762027085801,0.005439423061738214,0.0010028629792492652,0.005436417562079052,0.00745454933334644,0.0010087681522650115,-0.0006150832498022655,0.0022649386886853277,0.008689960644679445,0.01640166991010334,-0.0034470081773684243,-0.007525896628297863,-0.0016771434188351982,0.006057405598621892,0.0245048988405991,0.005889078070916504,-0.0055043223938350365,-0.0062676232520252045,0.012736699408003866,-0.0055397027389771075,0.01507681971264158,0.0036904215380976265,-0.00016942184696192367,-0.001753703871862968,-0.0027768144514113374,-0.0021873893711568367,-0.002782411638505556,0.0077835829146639425,-0.0021335168175189,0.003631189203218546,0.0016188043560011762,-0.0025929659705827175,-0.0013021850690378006,-0.001292387290151421,0.0038293114228049145,0.0007381808833201095,-0.004819148273884513,0.004030574758166727,0.0018887532934094356,-0.009254631932336133,0.00157637081582946,0.004433332250773182,-0.0032026117212455366,-0.0005505584019322267,0.003305913470910934,0.0038649260390024344,0.0072060056140930695,0.004243006852565949,0.0030364176052007476,-0.006934733302423127,0.005908831196401676,-9.75163155725392e-05,0.0036194881119864276,0.006153021378466881,-0.0022457735659813134,0.0015838637071018818,-0.0074320641546383286
Feature_248,-0.003906597582527075,0.057004151063989345,0.019146041943710602,-0.03186821718756332,0.0003815851805101987,-0.008447957185418357,0.007798381242512535,-0.021131180097409913,-0.060615835711883226,-0.06391656462668516,0.016415650021265875,0.031245307600637325,-0.003524245667029976,0.01929204034504218,0.027282513486725564,0.04325776297950487,-0.016863277836203755,0.06600074819837652,-0.042026959656520625,0.07115015050762985,0.044514124976448896,-0.02495559907618499,-0.02998619108193077,0.020362370775776687,-0.020651822146674128,-0.05712893223039162,0.05816296888347622,-0.032700571926515556,-0.037706243402483144,0.060584710875396436,0.04274431015966071,0.06044732397574431,0.048146203897118905,-0.019954755188249566,0.03147446553831965,0.07075786509276408,-0.04599317936778364,-0.05553852262261375,0.013861444887327889,-0.029617367608398573,0.03219173647843219,-0.007406697581990975,0.017465955181264925,-0.0570243803812074,-0.11928511979017227,-0.001707431658564039,0.040636493790638724,0.06710770190976847,0.051190681778676896,-0.04053823177440382,-0.008702764240266208,-0.07167029538618677,0.04147916484403258,0.10887831392404525,0.039492575699588375,-0.06962128382330246,0.0945369842197426,-0.0741570861634625,0.0390066500613214,-0.009240848187690937,-0.1651382331301903,0.13659304276123982,0.03322815595025144,0.06663787373721161,0.11387698954349325,0.061319224549948675,-0.09245896193958314,-0.1792615531375048,-0.04649091549236559,0.045957546355288176,0.06302991703900955,-0.03146151046100186,-0.1264460122367182,0.07582463841356249,-0.07187720029092069,-0.0012058335371196041,0.037756286982927496,0.04494647504126897,0.026435706970705526,0.0771793710015544,-0.01682123096720496,0.026803892563626596,-0.057442066990560446,-0.01677733790037696,-0.014108532442959707,0.029544106157481168,-0.01515027541820652,0.01618512035432489,0.01942643115096101,0.046037020426073695,0.03897487078383565,-0.053480235917331385,-0.002049024249617762,-0.04994542026479618,-0.005940274766881946,0.008529612845858115,0.008283749376851939,-0.0016262696038687424,-0.031707936373813486,-0.008991603147068414,-0.0198800365669033,-0.00788760173743653,0.003651033442209524,-0.022109255999700213,-0.003917882995717109,0.024698425023777077,0.0008567524498322605,0.012318235764871798,-0.019546396690935705
Feature_249,0.00044190072273916545,0.016943194427973977,-0.009078897764997882,0.0005083047503527854,-0.000736038591574458,0.0354489393250551,0.009669465886350927,0.023647716962932924,-0.023523959897786422,-0.11464892666624298,-0.0777005860000301,0.13188646646880237,0.17723053973106745,0.19449500814711446,-0.0846790935480479,0.05518157519034471,0.034922804336203414,0.038351982205801036,-0.03906979697469977,0.027787892216260726,-0.0015192931960111497,0.043830926271781916,-0.031021654273443822,-0.028815880204899877,0.039343793841309864,-0.0104039575601016,0.023212094455422484,0.025439203608700146,0.02630218643938755,-0.008081756400923134,-0.008294567524275345,-0.019929662022157093,-0.030337716905031425,-0.013076905244130882,1.0552643020880076e-05,-0.00897348917089361,0.0010968107670046839,-0.0008707614257605738,-0.012013392363984864,-0.026419442286931147,-0.004949804347089677,0.0036194204450563875,-0.005514485613139414,-0.013720365889288402,0.01332169280114741,-0.010943957862379006,-0.0021163961153765724,-0.008131521048774829,-0.012764567332050808,0.02867147727044119,0.014036247294007265,-0.03332680994502146,-0.014951807339892733,0.004204480337276934,-0.011856748136857798,-0.006482568253255789,0.006205086029360039,0.03071718338416718,-0.03513569457926365,-0.006035609424679157,0.047930443834048604,0.006662718483469216,0.0030446461758990052,0.022725975040402725,-0.0015813491455899664,0.02017781486362366,0.00884823478338968,0.034929271630544684,0.008487889933245518,0.012129107990505204,-0.012454139888537254,0.03010061409875355,0.012685753148884756,-0.028557779808697614,0.019766559908444142,0.013058751716699808,0.046411880145401485,-0.005583097881452545,0.02526294139337049,-0.004942043961796923,0.012058187878945376,-0.02399159681183995,0.0422511457108576,-0.019437187721163575,0.003992708443842199,-0.017543401290422023,-0.025101183629351567,-0.04413171105031016,0.009190859731529048,0.04600431474810067,-0.0009825530877928534,0.011834556932924142,0.03814153477052687,-0.026828057110490192,0.041024157960046895,0.07960565750083501,0.052853648006525616,-0.07644666929340098,0.028137948107331924,0.061412867079205694,-0.01625415180014593,-0.001089170509518695,-0.051307967186831796,0.03642464121662785,0.005695072009363766,0.033947652378798494,-0.022430842240232854,-0.07687889355206365,-0.03827761355938032
Feature_250,-0.0013466936108779215,0.021070846845356015,-0.00946958872304818,0.0010135207442190357,-0.00147375990086818,0.02271763026843803,0.017011493419462766,0.020708213085910247,-0.01351919927527335,-0.09389199584604534,-0.07941886738869704,0.10816150841017759,0.18648282432468488,0.19019740045733205,-0.08491855154740233,0.0664912624340526,0.023658404772159605,0.03484862095131089,-0.06366637464519317,0.03504381599714294,0.014614021144193173,0.06092255280694206,-0.04137948533873522,-0.02857546472860225,0.057688793454938464,-0.009403869901468851,0.025554154065933858,0.027722850596810417,0.025034969363189087,0.0008430618307582079,-0.003320449198916983,-0.01362598368095469,-0.022593934169026934,0.0003571988178642377,-0.0034430842794156355,0.0021218638809774454,-0.0007738374354269301,-0.0032661360992945095,0.01273232463676794,-0.02761640973762718,0.0285512971358292,0.032329213230227284,-0.024852249017456182,-0.021202672816160926,4.941801638583786e-05,-0.014200000343472893,-0.02486676415156318,0.003500515045578188,-0.01106074372888723,0.03237861870287551,0.042837471123205136,-0.04949693496623411,-0.010743602802486877,-0.033715411498342555,-0.007692562521543477,-0.008913501368658252,0.03263705302061114,0.03677796854792983,-0.002702579842087086,-0.010669824018105418,0.051258351107248745,-0.02086367742453396,-0.02087537848765448,0.02284002114353624,0.001728315954697854,-0.02134934585075192,-0.00444542253623223,-0.002435289845037311,0.004248022148308298,-0.01862733754651478,-0.019159344044303573,-0.010013239099217634,0.03673639265082242,0.008918123408776879,0.02842863316067254,-0.004373606255186294,-0.04317234722815859,-0.012356742849953799,-0.031796180979656946,-0.04161315146264971,0.007887166787061658,0.02058177359079087,-0.02533680828706929,0.02288463591352633,0.016631380358226866,0.012108165201349637,0.03650135225476908,0.02030491255408372,-0.017659097854972872,-0.06172463315612513,-0.005623022511008464,0.0066132249233086405,-0.05663881726896079,0.020694204765660633,-0.07045224257682542,-0.0958033257039961,-0.053677086075275784,0.07485956095328083,0.026183797639987856,-0.051955395534234464,0.031507446032196705,0.0254221126739448,0.031139607065253587,-0.02702614583958608,-0.04125706210425821,-0.025253126177487005,-0.012514207658576016,0.08121857011101362,0.04446349126221703
Feature_251,-0.003178101436980583,-0.0010078968340196477,-0.018537829247047697,0.014380227539506433,-0.005935250611928804,0.03755867722438089,0.004626527553519826,0.0034752035866468284,-0.05574063863760902,-0.0855916832902993,0.05902550707295416,0.1508271996335099,-0.01978195983517102,0.09095858531705944,-0.07366796490591165,-0.06510703002445101,-0.006743945027956763,0.013778188129503217,0.1623844613139669,-0.08590824059299432,-0.10947295096327239,-0.05843875822837618,0.03551677300637421,0.03677305833583788,-0.1369129606613678,-0.013931322439787959,-0.043964346022821385,-0.036111559098968765,-0.032563237953770086,-0.03890628853616194,-0.02088290097718503,-0.021511895224152443,0.004747085686303266,-0.003682646591788059,-0.030065871328303358,-0.014065180047640968,0.030439006166368642,-0.014742503594495757,-0.03105333637054606,-0.012517339861844022,-0.03340416040998881,-0.021266437479945655,-0.013950413274468693,0.023793451644220455,0.0077689280076765135,-0.0070294478851992415,0.010171813898357009,-0.00996096184628168,0.028886012389730698,0.0007805375229128966,0.010784423999342483,0.018588925107814014,-0.0019216405695351522,0.020177727650469678,0.0021764955263064846,0.007116778903475579,-0.058435333559087456,0.012288888604166959,-0.01647089748512433,0.021382542202557465,-0.001721602046408116,0.014090318733265588,0.018899023759373128,-0.03430450759955639,0.021578371989892785,0.021571753520331527,-0.014393653991413326,0.03251975042125582,-0.004508119065128885,0.04181626584574718,0.022476434126843605,0.07724839497903246,0.014745598523798129,-0.017396543095165765,-0.034085796111708054,-0.008847676681627958,0.05817195661453949,-0.018767148558069973,0.05112855576779361,0.06300294381861503,-0.02750153306754073,-0.051216355341936276,-0.005160438256585978,-0.07832084442370352,-0.0187944268158581,0.01337182963624998,-0.022319673421126205,-0.006046471105000322,0.02095089009061306,0.05138329642127117,0.015980507606759006,-0.01186611390548683,0.03133443592491207,-0.02456088368581241,0.0639401595462631,0.05195745386734514,0.05355964552119869,-0.09414682054831458,-0.017343899841237638,0.047578249589863626,0.003949618709058672,0.00948921166743819,-0.07591365421297357,0.027830355293214013,-0.022180343501101537,0.016503300987097427,0.011539226652165675,-0.04818730844731131,-0.027522974610211824
Feature_252,0.06248956710421639,0.011949830483709173,0.01213673674930037,-0.01965226276808383,0.015686116134251946,0.01714702889488057,-0.01637690865370439,-0.08737603848231427,0.07334081292663434,-0.04456870382860482,0.017421529722026534,-0.023794483770763035,-0.01002991442105462,-0.005377075468298551,-0.02508891068075117,0.007466322831637765,-0.0023485938311037166,0.03867279172846633,0.029331268026045368,0.0671506424736863,0.04215379915964573,0.11622529323195697,0.0617310296393651,0.146166501533965,-0.02689252046609453,0.06852756866613238,0.03030455339939172,-0.002893366069408725,0.056215159122767096,-0.014847414855536072,0.03523606953185096,0.03639113547620483,-0.02507409151070931,-0.0722667912689826,-0.019486152064399204,0.07260335651929457,-0.018076632471225595,-0.015503590083192458,-0.05263139487740803,-0.0014968517541584913,-0.04799798713236983,-0.007692961111764941,-0.07354238647390854,-0.019557319579518152,0.038655757786677764,0.03282946273516826,-0.0032923949013024464,0.02368755884931447,0.022010269600576664,0.08332845518564973,-0.021291026706661196,0.05696458112790165,0.024038060115866323,-0.02556199523469509,-0.046027798858256724,-0.09331703503739174,0.038268584161608915,0.02715720027990501,0.17927349237182114,-0.061229396730501956,-0.013256741021135533,-0.04729055752983405,0.02093689077077031,-0.032839918313477975,0.1276278269430601,-0.08630460826198338,0.090037941844122,0.04429669341199972,-0.1047580224815835,0.02195627986363406,-0.0262540352672475,0.059579495456712026,-0.01841974441325935,-0.0666798504212267,0.006265234162641076,-0.050622580690445194,0.012039018956361926,-0.0006606580634332948,-0.025336135344666024,0.06412049929837191,-0.009419713310274554,-1.724765897607311e-06,-0.06264303379000695,-0.0028210352875139557,0.006804910504282007,-0.010756344600187574,0.0009190779504805856,0.020438964513068463,-0.002621086018023938,-0.006727253670291332,0.014748575205113518,0.03189098939506199,-0.02482163580735814,0.0063250583129925275,0.031204257937325744,-0.014662112579240848,0.009962021331136793,-0.00898031924018003,0.0655039312807406,0.06085814462274483,-0.0013531277757622905,0.025456896294526448,-0.013278165521671291,0.020500366908870013,0.030747028100928126,0.015070545619080958,-0.0034528732835048836,0.005383580468535118,0.08280477348159875
Feature_253,0.0005556548133043071,-0.0035258965686098594,-0.0029036803978727873,-0.004317852417848437,-0.007446751047550131,-0.01585501231747674,0.0033236514151149085,-0.023239513515201104,0.02928738139815247,-0.030118884442835222,0.01329664017911806,0.002308058133801909,-0.037124381981623426,0.03313899516738044,-0.014253399440624918,-0.05227991487336766,0.0012737948960086405,0.0481592132747325,0.014585474441179809,0.013645933213096404,0.03362833979040496,0.2032492898127449,0.10879679984356012,0.23595984957484298,-0.03126672370195053,0.14578855062791893,0.016546714883918536,0.046178347716743784,0.059233984131640674,-0.009319776730707989,0.10217750508402171,0.08566620435242189,0.00012852017024386504,-0.029929780624185366,0.055883280281441634,-0.0165966326913686,0.07964917355811801,0.05960579384274515,0.04298213267049401,-0.0408049388856548,0.012333019706142328,-0.04887623298781273,0.048007060171050345,-0.018509061571567755,-0.01391795672431285,-0.09703279314775985,-0.00470138021251108,0.016828221798835218,-0.019391822060086574,-0.047292687410500425,0.03528232415494522,-0.016640373754487195,-0.018783536327325705,0.020327605189363357,0.028452136890723387,0.0521259965473071,-0.020838407894351152,-0.03120892910565986,-0.09709257491673126,0.04125329134517836,0.03437285957088134,0.028803729550952954,-0.014305057892473372,0.013889009694066064,-0.05204718417310166,0.048590225157687766,-0.05415838546540867,-0.007684316233486118,0.031939792747081946,-0.021669367602778006,0.019546652673059068,-0.02003063652006922,0.013012938290133677,0.06435619825715229,-0.007837885705956855,0.041062721290404884,-0.02016769522368388,0.002365091645205949,-0.010960649524430864,-0.03186201300707944,0.00032403843273500627,0.0056471497348910375,0.027964165587448263,-0.0066251598308113184,0.00046560946335968793,-0.00030995572737742456,-0.004535720285427553,-0.011241677531576892,0.009274066355177194,-0.018811543001427615,0.0008503811406408504,-0.003511394644218023,0.009259154444526968,-0.011173158273656279,-0.008228411612196325,0.013885995344265382,-0.012017282676350279,0.00011560818255001645,-0.031255237812859105,-0.012928195170498093,-0.018781380619982017,-0.008824380218611254,-0.007520602655703021,0.0002228412078369902,0.0017237074464505715,-0.021952155293327717,-0.004935366545778973,-0.0026085255867933036,-0.019356283941413126
Feature_254,0.0013917624708081622,0.031190591682637755,-0.02697548014981492,0.022616882772408003,-0.006411785819071797,0.013819218061386508,-0.015397048468178553,0.007618274594167379,0.007139066200889138,-0.025032480875896705,0.023362316637668978,0.019043589171282665,-0.039514444272108915,-0.019511115992813296,-0.01953975294201848,0.01443790213168114,0.008061983318719613,-0.020286485518651972,-0.0009189779309164998,0.0532498913581812,-0.009678734729215856,0.05993588449952463,0.008068848323912917,-0.03472023442988426,-0.02973756706695158,-0.05126100416503151,0.04951034564961438,-0.0682441037837078,0.044530098826466684,-0.004882408754853077,-0.0050975371808320265,0.0670413553000729,0.03484531891124695,-0.09811618760858468,0.019908754035250872,-0.029132261956941144,-0.08484452970917837,-0.1961959074791286,0.04844712100995028,0.013542229620973094,0.018914519298848714,0.07645334145669651,-0.0577655321505457,-0.005696465371210505,0.13531351148991222,-0.08868817174547108,0.07773254335241123,-0.10582440395248513,-0.07658551452645365,-0.15021115588098563,-0.13992189742490463,-0.014567421030352794,-0.0444267359326405,-0.05488588665307348,-0.10587808979941231,0.09270043514506132,0.07433234001060257,-0.0823057994767642,-0.16666108584764133,-0.05051224722313131,-0.10950009189884306,0.004222953261088565,-0.06032958592889862,0.049101239562739374,0.0570927006559497,-0.023307659319671145,0.06233671819499992,0.08926975336661744,-0.006373390828796413,0.04286954100909363,0.04688006330623904,0.02131312392750231,0.0008677164587791927,0.010059285556484983,-0.0032763227245475833,-0.0009170212084368863,-0.06843570523638046,-0.04558003233797446,-0.011711504108873885,0.012131923272385138,0.01059932084777157,-0.023581035046632195,-0.005623210836223415,-0.008029797680297338,0.004796631694377896,0.01260707304363156,0.0015298239645634426,-0.020530040030613,-0.036243623835020104,-0.02442932795041538,0.00381700973970081,0.008338880452470804,0.0022739119855304515,-0.018175930498939886,-0.026324205150293885,0.007218415441729494,0.0042635648088200405,0.0007749482672242488,0.030246995112843483,0.00454178043387702,-0.009033509261250225,0.02678338453607342,0.004972195076569024,-0.01481401275962503,-0.017461288326770408,0.0016147860749612906,0.01792262856778261,-0.025742563075945517,-0.006659948459922228
Feature_255,-0.0067384083218557786,0.021090742093657123,0.011112327805391365,-0.02228558612241663,0.021607456418427276,0.00895457881081378,0.006359589046068777,-0.01030991341733393,-0.03871694214173726,0.061246011738083604,-0.03969437227711565,-0.024041312341516855,0.08640464986149721,0.07222546230127802,0.023747639067091354,-0.015674461367871827,-0.07786842202224434,-0.07183834223142715,-0.046923905231871045,-0.0590288257371669,-0.014714045187254108,-0.017299338546604544,0.06964565508289289,0.02494580271921624,0.01130891783268494,0.09696282436812666,-0.07882627410444172,-0.0500100842163478,-0.006793862032764848,0.0545452916197313,0.12543658574639843,-0.190016097589647,0.09569911149073146,-0.06718569670956442,0.003573137190389628,-0.1366113275037132,0.018144717320530808,-0.04736667856248126,0.07687330145563118,0.037211171363314276,0.007379443223506361,-0.11276002058063332,0.03811015722978083,-0.10752562006376232,-0.007105291783264037,0.11826863777882576,0.05658736941332616,-0.0648877238611928,-0.046165911653596195,-0.04765729002481515,-0.059273001360794365,0.03805248578325469,0.001198669901412628,0.014789164265936502,0.017883809738822018,-0.0020459172380818333,0.01415512894900746,0.0036219174645614523,0.06612393705800089,-0.01041837705391952,-0.06661238332213508,0.030306779594052945,-0.043777918933192564,-0.013668772428562641,0.03354045838727627,0.009801674853724247,0.03493741010683229,-0.014528744232593689,0.004500158404464143,-0.007497626963060841,-0.0299574247471372,0.03174399907473733,0.0054723968706706745,0.027971988476282933,0.03683528569447779,0.025129444689796145,0.012112284866340021,0.0058477203115768865,-0.03939124580329952,0.00845897680752202,-0.0068214068230846615,-0.006008956475337694,0.0013480850773995388,-0.033444925978112494,-0.017344534136804982,-0.002092923382204577,-0.009108286492590458,-0.01559104076318036,0.011322730041874514,-0.024363458089007053,-0.017073983723927093,0.0006376228819745776,-0.02121289046614476,0.012885366241272555,-0.004371432948703502,0.015364742234768795,0.016771118286302712,-0.0023360123362600005,0.01720462639092063,-0.004377753599897446,0.010391694146750913,0.009908837159187747,0.010259543147357896,0.015008764810618292,0.009543312916905177,0.02040432397050882,0.005804999560666192,-0.027564455658036346,0.016929914546844026
Feature_256,0.0005846740638220456,0.029096520131155854,0.07972569892920457,-0.08985170080130714,0.026197718491934252,0.012823267266795705,0.0071476070090237395,0.0031095990137845124,-0.028304646257251407,0.042678333136372044,-0.030837055773873103,0.002579495011114461,0.047990971405269665,0.03923261400458482,0.052385427491394465,-0.026204780520486783,-0.007106905686808289,-0.06781080326672258,-0.07767740398012726,-0.01671929777033352,-0.010666997729359685,-0.1365234905460918,-0.005818088616281022,0.019640487470497136,-0.04795135127134266,0.03973769101487002,0.013388075665765843,-0.028210049751417245,-0.030337250470084676,-0.054674863517355066,0.06150775237882637,0.11030378956845523,0.04196322662662477,-0.01657965252669233,0.06587000189086595,-0.017209289598562307,-0.006854346837640104,0.05385074409276672,-0.04856884547568786,0.020804501269883677,-0.01714806741303633,-0.04501906814459225,0.01662623924424429,0.007953321612232368,0.04340000236457072,-0.05969157810033349,-0.06993855314741765,0.00838621191016492,-0.039238380478119964,-0.10604543713382406,0.0687080966401739,-0.03771192107753959,0.036194526831063514,-0.06452703237940474,0.0036372582194899705,0.00893477177836851,-0.005463378017742396,-0.06690853301337135,0.06702798209340509,-0.07905274574081252,0.020412291053468597,-0.024906590052715873,-0.028306405535236535,0.12512826233725008,-0.03290898406785006,0.002281874303237112,0.02159788290063396,0.11310944459022737,-0.10676981093768502,-0.04034817817833666,-0.024074553831679554,-0.07533518623753797,-0.020120445336142323,0.017110876242114183,-0.11221285935757025,-0.0982644910760029,8.458139227220454e-05,-0.014604682632538415,0.027675397596837823,-0.07596293284864865,-0.0658742422394226,-0.004160429804979566,0.09355340909320399,-0.0549283482570888,-0.0038409069845693027,0.060225652425790324,-0.016259387382954037,0.047246660827639425,0.022735297747584468,0.04961608598315008,0.05573748359550604,-0.009841951706139388,0.012719071555423941,-0.00918539273043418,0.003691038454382893,-0.03943125337500276,0.018576311158749668,-0.03413487204371532,-0.003940971799674736,0.02556635546659064,0.07950700605629772,0.08587313151966515,-0.023805263012740767,0.00995102995514165,0.00587604696008916,-0.047474109258019544,-0.0447338319357761,-0.03807615131532823,0.01607202353134965
Feature_268,-0.009645127657076178,-0.050532706646704874,-0.06625522045892984,0.04557534800717096,-0.05726640217798539,-0.049785944367953264,0.04459151021707297,-0.03706550651691305,-0.019016007228482686,-0.18031155293673048,-0.039042750938921296,-0.11787129505075725,-0.025136910745214125,-0.009026803210067052,0.03950608586893477,-0.02757690646789618,-0.017578602546714835,0.07687460924638437,-0.0031140355080298485,-0.07782870090141138,-0.06386726202620838,-0.04747480600812425,-0.019877091106026513,-0.0496745971353674,0.05343282350859068,0.08492703517033388,-0.04265129800056311,-0.005548225511512983,-0.04479094543493983,0.034484578796645494,0.010872125325709511,0.02859824886281681,-0.0322504598008328,-0.025618428661914668,0.025806601765085518,0.0017463102617633305,0.013058457141031023,-0.0017911737276318168,-0.0034768942998331283,-0.027208461651508996,0.046188964967477084,0.02502676377277792,0.024753338388897483,-0.005028018888444593,0.00685062594192083,-0.030406067598002476,0.014755112233573977,-0.007347745421744916,-0.003852096173207465,0.015297849606049251,0.021865853613449324,0.011900117857544577,0.020660340337595066,0.007849224013334273,-0.04730225192097439,-0.017934766471612594,0.020369802582794957,-0.024551547587217226,-0.002202265220374894,-0.03312966992092469,0.025680378556024466,0.027824722535134412,-0.048533437780418916,-0.025155611510886872,0.06663622660798692,-0.03928385573333955,0.01241738667671906,0.025089492737671984,-0.019897347470184918,0.015601918522774042,0.029066217132920253,0.01831743439216188,-0.004154274655345666,0.02175956496345929,0.044315008078366955,0.04738620345709431,-0.016884575149525845,-0.050726639043066624,0.015812507497752412,-0.0005820209230094882,0.02662661998919802,0.04143622728863186,0.020315198946858903,-0.013681139729526897,-0.038588080996604116,0.02175306356862496,-0.043423891274928995,0.006782922320807183,0.03572923774822163,-0.0373491511177927,0.014693919994407589,-0.03246929386561207,0.05139949735533773,-0.027288024234820515,-0.03542058947300583,0.0016309172401203186,0.03257763318748423,-0.0067657849968354115,0.0016045587712517958,0.013133116388237016,0.046069607325437016,0.00994279408970817,-0.08017946838547217,0.051476164052245844,0.05420884315707725,-0.007427143633774343,-0.07855582950881525,0.004986210400036828,0.019577386054612338
Feature_269,0.015070062485296125,0.021661674540597965,0.039755393281328114,-0.009653443833007496,0.04171272011207563,0.06032680569602149,-0.08635949866589884,0.03914345210226142,0.04152304099282137,0.18314307753382017,0.047097890298045904,0.10729189631680144,-0.022780939701263166,0.0766412368207275,-0.02333921129182253,-0.039033092025336794,-0.05382754715254783,-0.061665903248068296,-0.013455734152331419,0.014446349905528316,0.0043657593421787405,0.07724841017421026,0.0026987442969419826,0.02750161247047228,0.02304000185803557,-0.04292361441847313,0.037349446559163696,-0.02823201227695737,0.02935280824067011,0.0026307815355021795,-0.02892069756976135,-0.025254051144173808,-0.000387146244570662,0.03149676091300084,-0.006546986006430555,-0.0071039612326054945,-0.04087749005599739,0.040184603772237995,0.005144747814661461,0.048834600496892644,-0.06094730716254332,-0.01808990221469091,-0.011986656535976505,0.0524876290131554,0.006912861293234346,-0.030002586574458784,0.04153002189993667,0.0023863912302550727,0.01395921497121701,0.02882430367191581,0.004870060723736778,-0.013626764248037953,0.010817287160621325,-0.006826296686114435,-0.03761311645562163,-0.011207823569981942,-0.03203809525745534,0.009526857052735795,-0.0011178126218009815,-0.06241818626516388,-0.048543523797562924,-0.0036432299541845625,0.04865863812836879,0.03661728777229539,-0.06493054359619164,-0.012516666127975633,-0.03276342639573089,-0.03310851594356276,-0.012192766649447127,-0.02865623469457739,0.053761498166633614,0.04299447351694441,-0.034750399960544215,-0.014540604946629449,0.003438262350642712,-0.023543405133998434,-0.007393247831311629,0.06509521322374094,0.006203588899839506,0.008925929012099994,0.01510819764581071,-0.050294026352205846,-0.03744616031782935,-0.005221244072749317,-0.0006730896153340389,-0.0027054614752516012,0.1393825585058922,-0.08589107796454139,0.009169575723313152,-0.018149826599200863,0.005740951121516152,-0.024396720815939153,0.09024971913068094,-0.02768886891184151,0.031637212962793315,-0.0009502558004658357,0.061898845779046474,0.008413373982442296,-0.022300035180848853,0.015389908157814318,0.0788797649182394,0.024470640479767422,-0.003688066611888195,-0.014318026406640937,0.06228344556670934,0.004379912932474217,-0.04903204825579915,0.03592107459606736,0.023549559715189447
